#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Prevotella	intermedia	KCOM 1741	NZ_CP030095.1	834569	875709	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP030095.1/834569-875709	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003265025.1/NZ_CP030095/1/834569/875709
Phocaeicola	vulgatus	OF05-20BH	NZ_QRPO01000006.1	3766	44906	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRPO01000006.1/3766-44906	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003474985.1/NZ_QRPO01000006/1/3766/44906
Haemophilus	parainfluenzae	NCTC10665	NZ_MAQD01000005.1	146423	208611	arylpolyene - resorcinol hybrid	False	APE Vf	25	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_MAQD01000005.1/146423-208611	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001680775.1/NZ_MAQD01000005/1/146423/208611
Chitinophaga	sancti	DSM 784	NZ_FPIZ01000011.1	133519	179801	arylpolyene - resorcinol hybrid	False	flexirubin	13	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_FPIZ01000011.1/133519-179801	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900119105.1/NZ_FPIZ01000011/1/133519/179801
Burkholderia	ubonensis	LMG 20358	NZ_MEBH01000030.1	0	23551	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MEBH01000030.1/0-23551	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001882795.1/NZ_MEBH01000030/1/0/23551
Vibrio	diazotrophicus	99A	NZ_POSK01000004.1	227676	273020	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_POSK01000004.1/227676-273020	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002892945.1/NZ_POSK01000004/1/227676/273020
Bacteroides	eggerthii	AF18-1	NZ_QRXL01000028.1	0	22625	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRXL01000028.1/0-22625	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003460345.1/NZ_QRXL01000028/1/0/22625
Bacteroides	eggerthii	AF18-1	NZ_QRXL01000030.1	0	16509	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRXL01000030.1/0-16509	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003460345.1/NZ_QRXL01000030/1/0/16509
Halomonas	Unclassified	LBP4	NZ_PDOG01000004.1	530186	571293	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PDOG01000004.1/530186-571293	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003202205.1/NZ_PDOG01000004/1/530186/571293
Avibacterium	gallinarum	DSM 17481	NZ_SNXJ01000003.1	123183	189573	arylpolyene - resorcinol hybrid	False	APE Vf	35	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_SNXJ01000003.1/123183-189573	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004362535.1/NZ_SNXJ01000003/1/123183/189573
Mucilaginibacter	polytrichastri	RG4-7	NZ_MPPL01000001.1	4902508	4973016	arylpolyene - resorcinol hybrid	False	flexirubin	32	BGC0000839	https://antismash-db.secondarymetabolites.org/go/NZ_MPPL01000001.1/4902508-4973016	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001911425.1/NZ_MPPL01000001/1/4902508/4973016
Flavobacterium	Unclassified	S87F.05.LMB.W.Kidney.N	NZ_SODX01000001.1	266270	320250	arylpolyene - resorcinol hybrid	False	flexirubin	91	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_SODX01000001.1/266270-320250	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004366435.1/NZ_SODX01000001/1/266270/320250
Prevotella	intermedia	KCOM 1741	NZ_CP024696.1	304118	345255	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024696.1/304118-345255	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002763535.1/NZ_CP024696/1/304118/345255
Niabella	drilacis	DSM 25811	NZ_FMZO01000003.1	313256	354405	resorcinol	False	flexirubin	8	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_FMZO01000003.1/313256-354405	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900101395.1/NZ_FMZO01000003/1/313256/354405
Achromobacter	insuavis	AXX-A	NZ_GL982453.1	2069414	2111346	resorcinol	False	diutan polysaccharide	8	BGC0000759	https://antismash-db.secondarymetabolites.org/go/NZ_GL982453.1/2069414-2111346	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000219745.1/NZ_GL982453/1/2069414/2111346
Flavobacterium	columnare	94-081	NZ_CP013992.1	689460	742964	arylpolyene - resorcinol hybrid	False	flexirubin	77	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP013992.1/689460-742964	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001534645.1/NZ_CP013992/1/689460/742964
Desulfocurvibacter	africanus	Walvis Bay	NC_016629.1	1383412	1424567	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_016629.1/1383412-1424567	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000212675.2/NC_016629/1/1383412/1424567
Sphingobacterium	mizutaii	SM2	NZ_JACLGQ010000001.1	97524	139411	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACLGQ010000001.1/97524-139411	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014219045.1/NZ_JACLGQ010000001/1/97524/139411
Comamonas	testosteroni	R5-28	NZ_CP044131.1	3335326	3377258	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP044131.1/3335326-3377258	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008727115.1/NZ_CP044131/1/3335326/3377258
Capnocytophaga	sputigena	NCTC11097	NZ_LR134489.1	2043404	2084532	resorcinol	False	flexirubin	19	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_LR134489.1/2043404-2084532	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900638125.1/NZ_LR134489/1/2043404/2084532
Luteimonas	Unclassified	SJ-92	NZ_JACCKA010000081.1	6128	36381	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACCKA010000081.1/6128-36381	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013425525.1/NZ_JACCKA010000081/1/6128/36381
Comamonas	piscis	BIGb0172	NZ_CP058554.1	1619403	1661347	resorcinol	False	asukamycin	4	BGC0000187	https://antismash-db.secondarymetabolites.org/go/NZ_CP058554.1/1619403-1661347	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014109725.1/NZ_CP058554/1/1619403/1661347
Comamonas	testosteroni	R5-28	NZ_JNVD01000006.1	227212	269147	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JNVD01000006.1/227212-269147	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001266835.1/NZ_JNVD01000006/1/227212/269147
Alcaligenes	faecalis	J481	NZ_RHXK01000003.1	618339	694780	resorcinol - t1nrps hybrid	False	bacillibactin	60	BGC0001185	https://antismash-db.secondarymetabolites.org/go/NZ_RHXK01000003.1/618339-694780	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003939865.1/NZ_RHXK01000003/1/618339/694780
Chitinophaga	caeni	13	NZ_CP023777.1	116407	161555	arylpolyene - resorcinol hybrid	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP023777.1/116407-161555	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002557795.1/NZ_CP023777/1/116407/161555
Capnocytophaga	sputigena	NCTC11097	NZ_CP022379.1	1960592	2001720	resorcinol	False	flexirubin	19	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP022379.1/1960592-2001720	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002302495.1/NZ_CP022379/1/1960592/2001720
Empedobacter	brevis	SE1-3	NZ_CP043634.1	3494550	3546849	arylpolyene - resorcinol hybrid	False	flexirubin	72	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP043634.1/3494550-3546849	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008705155.1/NZ_CP043634/1/3494550/3546849
Prevotella	denticola	F0289	NC_015311.1	1863383	1905555	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_015311.1/1863383-1905555	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000193395.1/NC_015311/1/1863383/1905555
Prevotella	intermedia	KCOM 1741	NZ_NHRV01000002.1	538273	579410	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NHRV01000002.1/538273-579410	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002204405.1/NZ_NHRV01000002/1/538273/579410
Aliivibrio	logei	1S159	NZ_MAJU01000011.1	2514	48592	arylpolyene - resorcinol hybrid	False	amphi-enterobactin 1 / amphi-enterobactin 2 / amphi-enterobactin 3 / amphi-enterobactin 4	29	BGC0001890	https://antismash-db.secondarymetabolites.org/go/NZ_MAJU01000011.1/2514-48592	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001691055.1/NZ_MAJU01000011/1/2514/48592
Porphyromonas	gingivalis	11A	NZ_FUFD01000017.1	0	37937	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FUFD01000017.1/0-37937	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900157225.1/NZ_FUFD01000017/1/0/37937
Aggregatibacter	aphrophilus	PN_444	NZ_LS483485.1	621693	688346	arylpolyene - resorcinol hybrid	False	APE Vf	25	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_LS483485.1/621693-688346	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900478265.1/NZ_LS483485/1/621693/688346
Burkholderia	pseudomallei	BEC	NZ_CP009155.1	0	41094	resorcinol	True	colicin V	1	BGC0001555	https://antismash-db.secondarymetabolites.org/go/NZ_CP009155.1/0-41094	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000770565.1/NZ_CP009155/1/0/41094
Bacteroides	uniformis	AM28-49	NZ_QSJY01000037.1	0	13925	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QSJY01000037.1/0-13925	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003469025.1/NZ_QSJY01000037/1/0/13925
Eikenella	corrodens	KCOM 3110	NZ_CP034670.1	954182	995343	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP034670.1/954182-995343	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003990355.1/NZ_CP034670/1/954182/995343
Pseudoalteromonas	Unclassified	THAF3	NZ_CP045419.1	684389	725490	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP045419.1/684389-725490	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009363775.1/NZ_CP045419/1/684389/725490
Aggregatibacter	segnis	HK_296	NZ_NRCU01000003.1	44362	94486	arylpolyene - resorcinol hybrid	False	APE Vf	35	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_NRCU01000003.1/44362-94486	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003130325.1/NZ_NRCU01000003/1/44362/94486
Prevotella	intermedia	KCOM 1741	NZ_CP024725.1	1780940	1822078	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024725.1/1780940-1822078	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002763785.1/NZ_CP024725/1/1780940/1822078
Jeongeupia	Unclassified	USM3	NZ_CP017668.1	1225197	1267081	resorcinol	False	pyoverdin	3	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CP017668.1/1225197-1267081	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001808185.1/NZ_CP017668/1/1225197/1267081
Chitinophaga	polysaccharea	Bc7	NZ_JABAIB010000001.1	349926	433653	arylpolyene - nrps-like - resorcinol hybrid	False	flexirubin	13	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JABAIB010000001.1/349926-433653	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012641295.1/NZ_JABAIB010000001/1/349926/433653
Bacteroides	uniformis	AM28-49	NZ_WCTV01000008.1	28198	69341	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WCTV01000008.1/28198-69341	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009020545.1/NZ_WCTV01000008/1/28198/69341
Phocaeicola	vulgatus	OF05-20BH	NZ_CZBK01000007.1	31788	72928	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CZBK01000007.1/31788-72928	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001406315.1/NZ_CZBK01000007/1/31788/72928
Vibrio	bivalvicida	605	NZ_LLEI02000032.1	353974	400025	arylpolyene - resorcinol hybrid	False	molybdenum cofactor	11	BGC0000916	https://antismash-db.secondarymetabolites.org/go/NZ_LLEI02000032.1/353974-400025	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001399455.2/NZ_LLEI02000032/1/353974/400025
Neisseria	Unclassified	HMSC069H12	NZ_KV810250.1	0	20687	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV810250.1/0-20687	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001812735.1/NZ_KV810250/1/0/20687
Lysobacter	alkalisoli	SJ-36	NZ_CP041242.1	1029633	1071538	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP041242.1/1029633-1071538	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006547045.1/NZ_CP041242/1/1029633/1071538
Capnocytophaga	sputigena	NCTC11097	NZ_CP022385.1	1956629	1997757	resorcinol	False	flexirubin	19	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP022385.1/1956629-1997757	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002302395.1/NZ_CP022385/1/1956629/1997757
Unclassified	Unclassified	2052S.S.stab0a.01	NZ_RBIO01000001.1	5356920	5398751	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RBIO01000001.1/5356920-5398751	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003634075.1/NZ_RBIO01000001/1/5356920/5398751
Alcaligenes	faecalis	J481	NZ_CP036294.1	2161997	2237898	resorcinol - t1nrps hybrid	False	bacillibactin	60	BGC0001185	https://antismash-db.secondarymetabolites.org/go/NZ_CP036294.1/2161997-2237898	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004319585.1/NZ_CP036294/1/2161997/2237898
Arcobacter	cryaerophilus	L406	NZ_LRUS01000089.1	44687	102492	arylpolyene - resorcinol hybrid	False	flexirubin	8	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_LRUS01000089.1/44687-102492	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001573015.1/NZ_LRUS01000089/1/44687/102492
Flavobacterium	johnsoniae	FJ001	NZ_CP031763.1	730356	784284	arylpolyene - resorcinol hybrid	False	flexirubin	94	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP031763.1/730356-784284	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008329825.1/NZ_CP031763/1/730356/784284
Burkholderia	pseudomallei	BEC	NZ_KN323090.1	198899	260152	resorcinol - t1nrps hybrid	True	xantholysin A / xantholysin B / xantholysin C	50	BGC0000463	https://antismash-db.secondarymetabolites.org/go/NZ_KN323090.1/198899-260152	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000774975.1/NZ_KN323090/1/198899/260152
Chryseobacterium	indologenes	CI38	NZ_JACLED010000006.1	8320	69558	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JACLED010000006.1/8320-69558	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014220115.1/NZ_JACLED010000006/1/8320/69558
Stigmatella	aurantiaca	DW4/3-1	NC_014623.1	3311320	3353195	resorcinol	False	amipurimycin	16	BGC0001957	https://antismash-db.secondarymetabolites.org/go/NC_014623.1/3311320-3353195	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000165485.1/NC_014623/1/3311320/3353195
Dolichospermum	flos-aquae	UHCC 0037	NZ_VILF01000004.1	645396	674579	resorcinol	True	bartoloside 2 / bartoloside 3 / bartoloside 4	36	BGC0001525	https://antismash-db.secondarymetabolites.org/go/NZ_VILF01000004.1/645396-674579	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009712125.1/NZ_VILF01000004/1/645396/674579
Phocaeicola	vulgatus	OF05-20BH	NZ_QSKK01000016.1	36685	77825	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QSKK01000016.1/36685-77825	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003469525.1/NZ_QSKK01000016/1/36685/77825
Brevundimonas	diminuta	470-4	NZ_KB291736.1	87968	124929	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB291736.1/87968-124929	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000318405.1/NZ_KB291736/1/87968/124929
Eikenella	corrodens	CC92I	NZ_KI635562.1	867063	922035	hserlactone - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI635562.1/867063-922035	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000504685.1/NZ_KI635562/1/867063/922035
Alcaligenes	faecalis	IITR89	NZ_LQAS01000005.1	13711	89594	resorcinol - t1nrps hybrid	False	bacillibactin	60	BGC0001185	https://antismash-db.secondarymetabolites.org/go/NZ_LQAS01000005.1/13711-89594	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516865.1/NZ_LQAS01000005/1/13711/89594
Aggregatibacter	aphrophilus	F0387	NZ_JH370361.1	162559	228921	arylpolyene - resorcinol hybrid	False	APE Vf	25	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_JH370361.1/162559-228921	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000231255.1/NZ_JH370361/1/162559/228921
Chitinophaga	japonensis	DSM 13484	NZ_VLLG01000008.1	0	39683	arylpolyene - resorcinol hybrid	True	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_VLLG01000008.1/0-39683	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007830125.1/NZ_VLLG01000008/1/0/39683
Flavobacterium	columnare	94-081	NZ_CP015107.1	3146031	3199535	arylpolyene - resorcinol hybrid	False	flexirubin	77	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP015107.1/3146031-3199535	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001641185.1/NZ_CP015107/1/3146031/3199535
Bacteroides	heparinolyticus	F0111	NZ_CP027234.1	3042786	3083917	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP027234.1/3042786-3083917	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002998535.1/NZ_CP027234/1/3042786/3083917
Comamonas	testosteroni	TK102	NZ_CP006704.1	4999612	5041547	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP006704.1/4999612-5041547	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000739375.1/NZ_CP006704/1/4999612/5041547
Chryseobacterium	indologenes	CI38	NZ_CP022058.2	3670207	3735841	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP022058.2/3670207-3735841	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002208925.2/NZ_CP022058/2/3670207/3735841
